groupId,artifactId
org.jacoco,org.jacoco.agent.rt
com.github.lalyos,jfiglet
org.apache.karaf.bundle,org.apache.karaf.bundle.core
org.springframework,spring-websocket
io.quarkus,quarkus-bootstrap-runner
org.apache.sling,org.apache.sling.testing.resourceresolver-mock
org.eclipse.jkube,jkube-maven-sample-dependency-resources-dependency
org.glassfish.main.appclient,acc-config
org.xwiki.platform,xwiki-platform-localization-rest-api
org.pentaho.di.plugins,pdi-xml-input-stream-plugin-core
org.wso2.carbon.identity.datapublisher.authentication,org.wso2.carbon.identity.data.publisher.application.authentication.server.feature
fr.opensagres.xdocreport,fr.opensagres.xdocreport.itext.extension
org.jvnet.hudson.main,hudson-cli
io.micronaut,micronaut-inject-java-test
com.github.dianbaer,tcp
uk.ac.bbsrc.tgac.miso,sqlstore
com.sun.mail,dsn
org.jenkins-ci.modules,instance-identity
org.snmp4j,snmp4j
org.eclipse.vorto,repository-server
org.jclouds.provider,rackspace-cloudblockstorage-us
io.quarkus,quarkus-test-security
org.mayocat.shop,mayocat-shop-payment-vendor-paypal-adaptivepayments
ddf.platform,platform-configuration-service
com.qlangtech.tis,ibator
io.mongock,mongock-test-util
com.sun.xml,relaxngDatatype
org.jenkins-ci.plugins,docker-workflow
com.clearnlp,clearnlp
org.radargun,plugin-ehcache25
vip.mate,mate-starter-idempotent
org.camunda.spin,camunda-spin-dataformat-all
org.xujin.moss,moss-extension
org.eclipse.kapua,kapua-device-call-kura
org.apache.openejb.itests,failover-ejb
org.geonetwork-opensource,gn-inspire-atom
org.pentaho.reporting.engine,wizard-core
io.quarkus,quarkus-reactive-db2-client-deployment
com.jgoodies,jgoodies-looks
io.helidon.microprofile.jwt,helidon-microprofile-jwt-auth
com.facebook.presto.hadoop,hadoop-apache2
com.vmware.nsx,nsx-vmc-sdk-common
org.openecard.addons,tr03112
co.elastic.apm,apm-agent-attach-cli
org.codice.ddf.metrics,metrics-prometheus-endpoint
io.dropwizard-bundles,dropwizard-configurable-assets-bundle
org.noear,nami.coder.protostuff
org.apache.camel.quarkus,camel-quarkus-support-aws2-deployment
org.apache.cxf,cxf-rt-frontend-jaxws
org.moditect.layrry,layrry-platform
com.codenvy.onpremises.wsmaster,codenvy-hosted-system
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-pl-le
com.qlangtech.tis,xmodifier
org.glassfish.hk2,hk2-extras
com.networknt,exception
org.opencastproject,opencast-asset-manager-api
org.apache.knox,gateway-performance-test
com.twitter.ambrose,ambrose-hive
org.apache.servicecomb.pack,omega-connector-grpc
org.apache.activemq.protobuf,activemq-protobuf
com.dalsemi,OneWireApi
com.github.differentway,couchmove
org.apache.james.jdkim,apache-jdkim-library
de.tr7zw,nbt-data-api
com.github.muff1nman.chameleon,playlist-all
org.apache.axis2,axis2-xmlbeans
de.learnlib,learnlib-membership-oracles
org.jetlinks.community,timeseries-component
org.apache.xmlgraphics,xmlgraphics-commons
org.apache.camel.quarkus,camel-quarkus-ldap
com.alibaba.otter,canal.server
com.sun.grizzly.osgi,grizzly-httpservice-bundle
org.testcontainers,cassandra
org.apache.james,james-server-jmap-draft
com.github.stefvanschie.inventoryframework,1_16_4-5
org.jfaster,mango
org.kududb,kudu-client
org.tuxdevelop,spring-batch-lightmin-validation
org.tellstick,javatellstick
org.apache.nifi.minifi,minifi-c2-provider-nifi-rest
org.jboss.aerogear,unifiedpush-java-client
org.glassfish.main.admin,nucleus-domain
org.apache.camel,camel-guava-eventbus
org.apache.beam,beam-sdks-java-extensions-sorter
org.codehaus.sonar,sonar-batch
org.apache.cloudstack,cloud-engine-api
com.vaadin,vaadin-form-layout-flow
org.eclipse.jetty,infinispan-embedded-query
org.linlinjava,litemall-wx-api
org.carrot2,morfologik-fsa-builders
br.com.caelum.stella,caelum-stella-faces
com.dianping.puma,puma-extensions-device
com.youlai,common-mybatis
com.github.penggle,kaptcha
rusv,agafua-syslog
org.wildfly.security,wildfly-elytron-sasl-localuser
org.odpi.egeria,admin-services-registration
org.apache.submarine,submarine-client
com.facebook.presto,presto-blackhole
org.apache.pulsar,pulsar-client
com.hortonworks.registries,atlas-shim
net.sf.okapi,okapi-core
com.kunstmusik,blue-score-layers-audio-ui
global.namespace.truelicense,truelicense-api
org.apache.samza,samza-log4j2_2.11
org.apache.hop,hop-transform-nullif
org.infinispan,infinispan-cdi-embedded
org.eclipse.aether,aether-api
de.odysseus.juel,juel-api
org.glassfish.main.connectors,connectors-inbound-runtime
com.asakusafw,collections
io.apicurio,apicurio-registry-rest-client
us.codecraft,webmagic-extension
org.jitsi,zrtp4j-light
com.github.jai-imageio,jai-imageio-core
net.anotheria,moskito-php
org.eclipse.vorto,org.eclipse.vorto.editor.mapping
com.azure,azure-core-amqp
org.drools.testcoverage,model
io.helidon.integrations.db,h2
org.xwiki.platform,xwiki-platform-rendering-configuration-api
org.odpi.egeria,integration-daemon-services-spring
org.springframework.data,spring-data-jpa
com.stormpath.spring,stormpath-spring-security-webmvc
org.passay,passay
org.openehealth.ipf.gazelle,ipf-gazelle-validation-commons-core
org.dkpro.core,dkpro-core-io-aclanthology-asl
fish.payara.server.internal.admin,admin-util-l10n
org.odpi.egeria,governance-action-connectors
ro.pippo,pippo-undertow
org.springframework.boot,spring-boot-starter-data-jpa
org.eclipse.kapua,kapua-consumer-commons
org.apache.cxf,cxf-rt-frontend-jaxrs
com.marcosbarbero.cloud,spring-cloud-zuul-ratelimit-core
com.oracle.oci.sdk,oci-java-sdk-servicemanagerproxy
org.pentaho.reporting.designer,ext-pentaho
com.zsmartsystems.zigbee,com.zsmartsystems.zigbee.dongle.xbee
io.quarkus,quarkus-bootstrap-maven-resolver
com.azure,azure-mixedreality-remoterendering
ddf.admin.core,admin-core-api
org.apache.camel,camel-websocket
org.apache.ranger,ranger-intg
io.confluent,kafka-streams-json-schema-serde
org.springframework.boot,spring-boot-starter-reactor-netty
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-de-nemgp
com.sun.faces,jsf-api
org.apache.nifi.registry,nifi-registry-provider-api
io.quarkus,quarkus-integration-test-shared-library
com.github.lybgeek,springboot-circuit-breaker-framework
org.apache.sshd,sshd-cli
com.github.docker-java,docker-java
eigenbase,eigenbase-resgen
org.apache.tomee,openejb-jee-accessors
org.eclipse.jetty.its.jetty-start-mojo-it,jetty-simple-base
org.openhab.addons.bundles,org.openhab.binding.heos
groovy,groovy-all
org.apache.zeppelin,flink1.12-shims
com.google.cloud,google-cloud-spanner
org.primesoft.asyncworldedit,AsyncWorldEdit-Core
com.xeiam.xchange,xchange-bter
de.codecentric,spring-boot-admin-starter-client
io.springfox,springfox-spring-web
jp.vmi,selenese-runner-java
com.googlecode.thread-weaver,threadweaver
org.openehealth.ipf.gazelle,ipf-gazelle-validation-profiles-lab
org.xwiki.platform,xwiki-platform-localization-rest-default
org.jboss.aerogear,aerogear-crypto
com.hccake,ballcat-spring-boot-starter-web
io.github.jklingsporn,vertx-jooq-shared
org.hyperic.hq.plugin,system-plugin
org.springframework.boot,spring-boot-starter-data-mongodb
org.hyperic,websphere-jmx
com.kunstmusik,blue-ui-utilities
com.netflix.hystrix,hystrix-serialization
org.glassfish.jersey.bundles.repackaged,jersey-guava
com.querydsl,querydsl-kotlin-codegen
org.openhab.addons.bundles,org.openhab.transform.xpath
org.datasyslab,sernetcdf
io.seata,seata-discovery-custom
com.hurence.logisland,logisland-processor-excel
com.hccake,ballcat-extend-pay-ali
org.apache.nifi,nifi-kafka-2-0-processors
org.codehaus.groovy,groovy-groovydoc
org.demoiselle.signer,signer-core
org.plutext,jaxb-xslfo
com.paritytrading.parity,parity-match
io.netty,netty-codec-http2
com.addthis.metrics,reporter-config
jakarta.transaction,jta
com.xeiam.xchange,xchange-btce
org.metawidget.modules.static.html,metawidget-static-html
org.openhab.addons.bundles,org.openhab.binding.semsportal
org.glassfish.main.hk2,hk2-config
io.opentracing.contrib,opentracing-spring-cloud-jms-starter
net.sf.launch4j,launch4j
org.graalvm.js,js
net.runelite,archive-patcher
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.ixa-model-tagger-gl-perceptron-autdict05-ctag
io.grpc,grpc-okhttp
com.hubspot,SingularityBase
org.eclipse.kapua,kapua-console-module-authentication
org.metawidget.modules.swing,metawidget-swing
org.apache.http,httpcore
org.eclipse.vorto,org.eclipse.vorto.editor.mapping.ide
org.eclipse.jkube,jkube-kit-build-docker
org.apache.camel,camel-jsonb
org.elasticsearch.client,x-pack-transport
org.springdoc,springdoc-openapi-data-rest
org.apache.camel,camel-zipfile
xerces-J,xml-resolver
jakarta.validation,validation
org.apache.camel.quarkus,camel-quarkus-jbpm-deployment
net.sourceforge.secondstring,secondstring
net.sf.jsignature.io-tools,easystream
com.google.cloud,spring-cloud-gcp-secretmanager
com.thinkbiganalytics.kylo.plugins,kylo-field-policy-default
io.github.openfeign,feign-jackson-jaxb
org.codice.ddf.spatial,spatial-wfs-v1_1_0-source
com.sun.xml.ws,rt
org.jenkins-ci.plugins,dashboard-view
com.sonymobile.tools.gerrit,gerrit-events
org.spf4j,spf4j-asm
org.netbeans.modules,org-netbeans-modules-scala-refactoring
org.mapstruct.itest,itest-usestypegeneration-generator
io.syndesis.connector,connector-twitter
com.microsoft.azure.applicationinsights.v2015_05_01,azure-mgmt-insights
org.apache.sentry,sentry-service-api
org.neo4j,neo4j-front-end
org.testingisdocumenting.webtau,webtau-cache
com.vmware,vijava
com.sia,sia-task-client-zookeeper
org.odpi.egeria,admin-services-api
org.springframework.cloud,spring-cloud-aws-ses
org.picketbox,picketbox
org.wso2.carbon.analytics,org.wso2.carbon.analytics.dataservice.commons
com.xkcoding.justauth,justauth-spring-boot-starter
org.metawidget.examples.android,addressbook-android
org.infinispan,infinispan-query-core
cn.iocoder.springboot.labs,labx-07-sca-dubbo-demo02-api
org.eclipse.jetty.http3,http3-http-client-transport
ddf.catalog.solr,catalog-solr-provider
org.restcomm.media.core.resource,media-core-resource-vad
org.jitsi,jitsi-ui-service
javax.sip,jain-sip-ri
io.hops,hadoop-minicluster
org.cedj.geekseek,geekseek-domain-venue
org.apache.camel.quarkus,camel-quarkus-json-patch-deployment
com.google.caliper,caliper-runner
com.twitter.common,stats-util
org.dkpro.core,dkpro-core-io-tuebadz-asl
io.jenkins.plugins,forensics-api
one.microstream,microstream-cache
org.springframework.experimental,spring-graalvm-native
io.takari.bpm,testkit
com.amazonaws.serverless,aws-serverless-java-container-jersey
org.apache.camel.quarkus,camel-quarkus-attachments
org.pentaho.reporting.engine,classic-extensions
org.apache.servicecomb,spring-boot-starter-discovery
org.mayocat.platform,mayocat-platform-store-rdbms-jdbi
com.github.dianbaer,rpc
com.alibaba.otter,connector.rabbitmq
org.apache.sentry,sentry-provider-file
com.googlecode.gentyref,gentyref
org.eclipse.rdf4j,rdf4j-http-server-spring
net.sourceforge.jexcelapi,jxl
com.alicp.jetcache,jetcache-starter-redis-springdata
com.oracle.oci.sdk,oci-java-sdk-monitoring
org.openhab.addons.bundles,org.openhab.binding.lgtvserial
org.apache.streampipes,streampipes-pipeline-elements-data-simulator
com.fasterxml.jackson.module,jackson-module-kotlin
org.wicketstuff,async-task-impl
org.jlinda,jlinda-nest-ui
org.apache.streampipes,streampipes-rest-shared
dev.webfx,webfx-kit-javafxgraphics-peers-base
org.locationtech.geogig,geogig-cli-remoting
org.oxerr,okcoin-client-xchange
org.apache.iotdb,flink-iotdb-connector
com.cedarsoft.commons,test-utils
org.dkpro.core,dkpro-core-io-webanno-asl
org.springframework.cloud,spring-cloud-gateway-server
org.apache.camel,camel-xmpp
org.opencastproject,opencast-annotation-api
org.jnosql.diana,hazelcast-driver
org.apache.jena,jena-dboe-index
it.eng.knowage,spagobi-commons-core
org.apache.camel.quarkus,camel-quarkus-splunk
com.alibaba.csp,sentinel-dubbo-adapter
net.Indyuce,MMOCore
org.dkpro.core,dkpro-core-ixa-asl
com.navercorp.pinpoint,pinpoint-grpc
org.apache.servicecomb.archetypes,business-service-spring-boot2-starter-archetype
edu.isi,import-common
com.picocontainer,picocontainer-gems
io.github.hakky54,sslcontext-kickstart-for-jetty
org.wso2.carbon.identity.oauth.uma,org.wso2.carbon.identity.api.server.oauth.uma.resource
org.apache.camel,camel-groovy
org.organicdesign,TestUtils
org.infinispan,infinispan-client-rest
io.nflow,nflow-rest-api-spring-web
org.wildfly.swarm,ejb-modules
org.wso2.carbon.analytics,org.wso2.carbon.analytics.webservice.stub
com.asakusafw,asakusa-test-trace-model
iped,iped-viewers-api
com.thinkbiganalytics.kylo.integrations,kylo-spark-shell-client-app
org.apache.knox,gateway-provider-security-preauth
com.google.auto.value,auto-value
org.openhab.addons.bundles,org.openhab.binding.hdanywhere
org.tribuo,tribuo-anomaly-libsvm
org.apache.knox,gateway-provider-rewrite
org.webjars.npm,dojo
com.sonatype.insight.brain,hds-mock-server
fr.opensagres.xdocreport,fr.opensagres.xdocreport.document
org.springframework.data.examples,spring-data-couchbase-example-utils
com.github.mpusher,mpush-tools
fish.payara.server.internal.payara-modules,notification-core
org.bytedeco,opencv-platform
org.springframework.roo,org.springframework.roo.querydsl.processor
com.elepy,elepy-hibernate
io.hawt,hawtio-system
io.joynr.java.core,libjoynr-websocket-runtime
org.apache.parquet,parquet-format-structures
com.webank.wedatasphere.dss,dss-origin-sso-integration-standard
com.asakusafw,asakusa-dmdl-java
io.apiman,apiman-gateway-engine-prometheus
org.apache.camel.quarkus,camel-quarkus-tarfile
io.jenkins.stapler,jenkins-stapler-support
io.zipkin.brave,brave-context-log4j12
org.antlr,antlr-complete
org.jboss.forge.addon,javaee-impl
org.wololo,jts2geojson
io.vertx,vertx-camel-bridge
com.octo.android.robospice,robospice-google-http-client
org.apache.nifi,nifi-framework-core-api
com.android.tools.build,builder-model
org.apache.hadoop,hadoop-kms
org.opencastproject,opencast-metadata-api
software.amazon.awssdk,s3
org.mitre,uma-server
com.thinkbiganalytics.kylo,kylo-rest-client
org.wso2.carbon.identity.outbound.auth.saml2,org.wso2.carbon.identity.application.authenticator.samlsso
com.grinderwolf,slimeworldmanager-nms-v1_9_R2
com.segment.analytics.java,analytics-core
com.grinderwolf,slimeworldmanager-nms-v1_9_R1
com.alibaba.otter,connector.pulsarmq
org.wicketstuff,wicketstuff-osgi
com.squareup.okhttp3,mockwebserver
cc.blynk.clickhouse,clickhouse4j
com.google.cloud,spring-cloud-gcp-starter-trace
org.springframework.integration,spring-integration-twitter
com.webank.wedatasphere.dss,dss-appjoint-auth
org.mengyun.ha,tcc-transaction-ha-core
global.namespace.truelicense,truelicense-build-tasks
com.jd,jdsurvey-extcont
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-it-le
org.apache.shenyu,shenyu-spring-boot-starter-plugin-divide
com.github.mp911de.microbenchmark-runner,microbenchmark-runner-junit5
io.thorntail,bootstrap
org.jboss,jboss-transaction-spi
org.codehaus.groovy,groovy-templates
eu.europa.ec.joinup.sd-dss,dss-common-remote-converter
org.wicketstuff,wicket15-tree
org.jenkins-ci.plugins,credentials-binding
org.flowable,flowable-ui-modeler-logic
org.apache.knox,gateway-adapter
com.evolveum.polygon,connector-csv
com.alipay.sofa,sofa-tracer-httpclient-plugin
com.bulenkov,iconloader
ai.labs,outputgeneration-definition
org.apache.maven.resolver,maven-resolver-connector-basic
fish.payara.server.internal.ejb,ejb-http-admin
org.geysermc.floodgate,common
org.odpi.egeria,repository-services-implementation
tne.tne,TheNewEconomy
fr.pilato.elasticsearch.crawler,fscrawler-settings
org.netbeans.api,org-netbeans-spi-quicksearch
io.helidon.integrations.vault,helidon-integrations-vault
org.apache.sling,org.apache.sling.commons.html
com.aliyun.openservices,ons-client
com.seezoon,seezoon-dao
org.dromara,hmily-repository-database-mysql
org.apache.dubbo,dubbo-registry-zookeeper
me.xanium,GemsEconomy
com.asakusafw.info,asakusa-info-cli
org.apache.beam,beam-sdks-java-io-common
org.pentaho.di.plugins,kettle-gpload-plugin-core
com.squareup.okhttp3,mockwebserver3
org.apache.hive,hive-standalone-metastore-common
jain,jain-mgcp-tck
org.apache.nifi,nifi-extension-manifest-parser
com.jeff.tianti.common,tianti-common
io.cdap.cdap,hydrator-spark-core2_2.11
com.microsoft.azure,TSS.Java
io.syndesis.server,server-metrics-jsondb
org.apache.edgent.android,edgent-connectors-websocket-jetty
org.ranksys.RankSys,RankSys-core
org.deeplearning4j,deeplearning4j-vertx
org.geoserver.extension,gs-ogr-core
org.apache.servicecomb.demo,demo-register-url-prefix-server
org.wso2.carbon.analytics,org.wso2.carbon.analytics.messageconsole.stub
com.horstmann.violet,violetproduct-swing
com.qcadoo.mes,mes-plugins-minimal-affordable-quantity
org.joyqueue,joyqueue-client-core-shaded
org.kordamp.ikonli,ikonli-fontawesome5-pack
com.github.bingoohuang,westcache
it.cnr.isti.hpc,dexter-webapp
co.elastic.apm,apm-agent-attach
com.google.gdata,gdata-sites-meta
org.pdfsam,pdfsam-split-by-bookmarks
com.nextdoor.bender,bender-deserializers
com.github.npathai,hamcrest-optional
org.odpi.egeria,security-integrator-client
org.fusesource.hawtjni,hawtjni-generator
org.apache.qpid,qpid-broker-codegen
fr.inria.lille.shexjava,shexjava-core
org.graphfoundation.ongdb,ongdb-enterprise-geequel
org.apache.groovy,groovy-templates
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.entitlement
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.commons.thrift
io.yawp,yawp-core
io.fabric8,openshift-model-console
com.github.stefvanschie.inventoryframework,1_16_2-3
io.quarkus,quarkus-logging-json-deployment
org.forgerock.openam,openam-cli-impl
org.forgerock.openam,openam-core-rest
com.thinkbiganalytics.kylo,kylo-schema-discovery-rdbms
org.mongodb,mongodb-driver-reactivestreams
com.webank.wedatasphere.linkis,linkis-gateway-server-support
org.eclipse.jetty,jetty-unixdomain-server
com.nativelibs4java,libcl
org.exist-db,exist-exquery-request-module
plexus,plexus-utils
io.cdap.cdap,cdap-gateway
org.testcontainers,elasticsearch
org.osgi,org.osgi.service.metatype
net.coobird,thumbnailator
net.karneim,pojobuilder
xerces-J,xml-apis
org.opencastproject,opencast-working-file-repository-service-impl
org.netbeans.api,org-netbeans-modules-csl-api
org.openjdk.jmh,jmh-core-benchmarks
org.apache.maven.surefire,surefire-logger-api
org.wso2.carbon.business-process,org.wso2.carbon.humantask.stub
com.adobe.cq,com.adobe.cq.export.json
org.glassfish.docs,reference-manual
org.eobjects.datacleaner,DataCleaner-desktop-api
org.apache.james,james-server-guice-mailbox
io.quarkus,quarkus-websockets-client-deployment
io.zeebe,zeebe-bpmn-model
org.forgerock.openam,openam-installer-tools
