dependency,count
io.quarkus.resteasy.reactive:resteasy-reactive-client-processor,1
io.quarkus:quarkus-elasticsearch-rest-client-common-deployment,1
io.quarkus:quarkus-reactive-datasource-deployment,1
io.quarkus:quarkus-spring-security,1
com.paritytrading.parity:parity-util,1
org.wso2.carbon.consent.mgt:org.wso2.carbon.consent.mgt.server.feature,2
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.challenge.common,1
org.wso2.identity:org.wso2.identity.integration.common.utils,1
org.jenkins-ci.plugins:gitlab-plugin,1
org.apache.flink:statefun-sdk-java,1
org.apache.zeppelin:zeppelin-common,1
com.oracle.oci.sdk:oci-java-sdk-databasemanagement,1
com.ceph:rados,1
site.ycsb:rocksdb-binding,1
org.languagetool:language-br,1
org.apache.flink:flink-hbase_2.11,1
org.dromara:hmily-spring-boot-starter-grpc,1
opensymphony:quartz,1
org.httpunit:httpunit,2
qunar.tc.qtracer:qtracer-instrument-agent,1
com.vinsguru:proto,1
org.openrdf.sesame:sesame-rio-n3,3
org.apache.tomee:tomee-plume-webapp,1
org.superbiz:connector-sample-impl,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-stgcmt-rs,1
wsattacker.library:SoapHttpClient,1
org.springframework.cloud:spring-cloud-function-grpc,1
com.dianping.lion:lion-client,1
org.kordamp.ikonli:ikonli-fontawesome5-pack,1
com.azure:azure-messaging-webpubsub,1
org.exoplatform.gatein.portal:exo.portal.component.web.security-jboss,1
org.exoplatform.gatein.portal:exo.portal.webui.eXo,1
nl.lxtreme.ols.export:vcd,1
org.apache.karaf.itests:itests,1
org.apache.karaf.webconsole:org.apache.karaf.webconsole.instance,1
org.netpreserve.openwayback:openwayback-core,2
com.google.api.graphql:schema-firestore,1
com.github.jpharvey:cgateinterface,1
com.goterl.lazycode:lazysodium-java,1
org.openhab.addons.bundles:org.openhab.voice.marytts,1
com.zensols.jrtf:tutego.jrtf,1
ddf.catalog.plugin:catalog-plugin-content-uri,1
ddf.lib:common-system,1
org.codice.ddf.spatial:spatial-wfs-common,1
org.oreon.core:oe-core,1
com.hurence.logisland:logisland-engine-spark_2_common,1
org.apache.stratos:org.apache.stratos.manager.service.stub,1
org.apache.shenyu:shenyu-plugin-api,1
org.thingsboard:rest-client,1
org.hoteia.qalingo:qalingo-api-web-remote-ws,1
org.bytedeco:ffmpeg-platform,2
com.qcadoo:qcadoo-plugins-export,1
com.qcadoo:qcadoo-plugins-menu-management,1
com.codenvy.plugin:codenvy-plugin-microsoft-vsts-pullrequest,1
org.hawkular.apm:hawkular-apm-server-infinispan,1
net.thucydides:thucydides-sample-alternative-resources,1
com.asakusafw:asakusa-hive-core-v2,1
org.jetlinks.community:network-manager,1
org.apache.olingo:odata-server-tecsvc,1
it.geosolutions.imageio-ext:imageio-ext-gdalenvisat,1
org.wicketstuff:wicketstuff-poi,1
io.shardingjdbc:sharding-jdbc-spring-boot-starter,1
org.eclipse.hono:core-test-utils,1
com.sun.jsftemplating:jsftemplating,1
fish.payara.server.internal.cluster:cluster-ssh,1
fish.payara.server.internal.connectors:work-management-l10n,1
org.pentaho.reporting.engine:classic-extensions,2
com.thinkbiganalytics.kylo.integrations:kylo-nifi-security-v1,1
org.isisaddons.module.fakedata:isis-module-fakedata-dom,1
e.mirkosertic.bytecoder:java.base,1
com.github.hairless:plink-service,1
io.micronaut.rxjava3:micronaut-rxjava3-http-client,1
com.didichuxing.datachannel:agent-manager-rest,1
edu.illinois.cs.cogcomp:external-commons,1
de.learnlib:learnlib-cache,1
org.apache.tika:tika-serialization,1
io.github.openfeign.opentracing:feign-opentracing,1
org.openhab.addons.bundles:org.openhab.binding.spotify,1
org.apache.shenyu:shenyu-metrics-prometheus,1
org.apache.tika:tika-parser-advancedmedia-module,2
org.xwiki.platform:xwiki-platform-feed-api,1
org.xwiki.platform:xwiki-platform-legacy-annotation,1
org.xwiki.platform:xwiki-platform-test-docker,1
org.xwiki.platform:xwiki-platform-xml-security,1
net.bytebuddy:byte-buddy,72
com.okta.sdk:okta-sdk-api,1
org.apache.camel.quarkus:camel-quarkus-aws2-sns,1
org.apache.camel.quarkus:camel-quarkus-box-deployment,1
org.apache.camel.quarkus:camel-quarkus-quickfix-deployment,1
org.apache.camel.quarkus:camel-quarkus-robotframework,1
org.apache.camel.quarkus:camel-quarkus-xml-io-dsl,1
org.adrianwalker:multiline-string,1
org.apache.hadoop:hadoop-yarn-server-nodemanager,5
org.springframework.security.extensions:spring-security-saml2-core,7
com.alibaba.csp:sentinel-reactor-adapter,4
org.apache.ranger:ranger-plugins-audit,4
org.mvel:mvel2,26
org.springframework.cloud.stream.app:stream-applications-postprocessor-common,2
commons-jexl:commons-jexl,1
org.jboss.arquillian.junit:arquillian-junit-standalone,4
org.mapstruct.tools.gem:gem-processor,1
org.codehaus.izpack:izpack-standalone-compiler,1
com.github.saturnism.spring-boot-starter-grpc:grpc-server-starter,1
org.kie:kie-server-spring-boot-autoconfiguration,1
com.drewnoakes:metadata-extractor,10
org.apache.nifi:nifi-hive-services-api,2
io.grpc:grpc-testing,11
org.apache.servicecomb.pack:omega-spring-starter,1
org.lwjgl:lwjgl-opengl,4
org.springframework.data:spring-data-mongodb,22
com.github.alturkovic:distributed-lock-mongo,1
org.apache.seatunnel:seatunnel-connector-flink-kafka,1
com.googlecode.playn:playn-tests-core,1
io.netty:netty-codec-smtp,1
org.eclipse.kapua:kapua-security-authentication-api,1
org.wicketTutorial:LocalizedChoicesExample,1
com.networknt:tram-event,1
org.netbeans.modules:org-netbeans-modules-progress-ui,1
com.github.stefvanschie.inventoryframework:1_15,1
org.apache.james:james-server-webadmin-cassandra-data,1
org.apache.james:james-server-webadmin-dropwizard-metrics,1
io.helidon.microprofile.bundles:internal-test-libs,1
org.apache.jclouds.api:byon,1
org.dromara:raincat-common,1
com.hubspot:Ringleader,1
org.apache.jena:jena-fuseki-webapp,1
io.jenkins.plugins:metrics-aggregation,1
com.navercorp.arcus:arcus-java-client,1
com.navercorp.pinpoint:pinpoint-bootstrap,1
com.navercorp.pinpoint:pinpoint-grpc,1
com.navercorp.pinpoint:pinpoint-httpclient4-plugin,1
com.navercorp.pinpoint:pinpoint-mssql-jdbc-driver-plugin,1
com.android.tools.build:builder-model,1
com.authlete:authlete-java-jaxrs,1
fish.payara.examples.payaramicro:eventdata,1
org.teiid.connectors:translator-salesforce,1
org.webjars.npm:d3-drag,1
com.oracle.ojdbc:orai18n,2
org.sonatype.sisu:sisu-inject-plexus,6
org.jclouds:jclouds-allblobstore,1
com.netflix.feign:feign-jackson,2
io.github.jklingsporn:vertx-jooq-rx3,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.matetools-model-lemmatizer-de-tiger,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.matetools-model-tagger-es-conll2009,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-sentence-pt-maxent,1
software.amazon.awssdk:autoscaling,1
org.apache.maven.scm:maven-scm-provider-clearcase,1
org.knowm.xchange:xchange-coinbene,1
org.hyperic.hq.plugin:spring-plugin,1
org.apache.cloudstack:cloud-framework-quota,1
org.apache.cloudstack:cloud-plugin-network-ssp,1
org.apache.cloudstack:cloud-plugin-snmp-alerts,1
info.novatec:micronaut-zeebe-client-feature,1
io.helidon.webserver:helidon-webserver-json,1
org.jetbrains.spek:spek-junit-platform-engine,1
org.eobjects.metamodel-extras:MetaModel-extras-access,1
io.openliberty.smallrye:common,1
org.apache.pinot:pinot-common,1
com.github.PhoenicisOrg:lnk-parser,1
de.pdark:decentxml,1
org.enodeframework:enode,1
org.jitsi:fmj,2
com.stormpath.spring:stormpath-spring-security,1
io.fabric8:knative-server-mock,1
org.noear:solon.logging.impl,1
com.github.docker-java:docker-java-transport-okhttp,2
io.quarkus:quarkus-agroal-spi,1
io.quarkus:quarkus-elytron-security-properties-file,1
io.quarkus:quarkus-kubernetes-spi,1
io.quarkus:quarkus-rest-client-jackson-deployment,1
io.smallrye:smallrye-context-propagation,2
net.minecraftforge:forgeflower,1
org.apache.ranger:ranger-plugin-classloader,1
org.apache.ranger:ugsync-util,1
used-scopes:compile,1
io.jpress:module-product-service,1
com.vision4j:face-detection,1
org.quickfixj:quickfixj-messages-fix50sp2,1
org.wildfly.swarm:datasources-modules,1
org.jboss.resteasy:resteasy-netty4-cdi,1
org.mobicents.shrinkwrap.container:shrinkwrap-container-mobicents,1
de.adorsys.psd2:event-service-xs2a-impl,1
com.igormaznitsa:mind-map-swing-panel,1
org.forgerock.ce.openam:openam-auth-anonymous,1
org.forgerock.ce.openam:openam-oauth2-core-token-service,1
org.opencastproject:opencast-lti-service-api,1
org.opencastproject:opencast-transcription-service-api,1
org.apache.geronimo.specs:geronimo-javamail_1.6_spec,1
io.jenkins.blueocean:blueocean-rest,1
br.com.caelum.vraptor:vraptor-jpa,1
org.mengyun:tcc-transaction-dubbo-redpacket-api,1
org.sonatype.nexus:nexus-quartz,1
org.openecard.wsdef:wsdef-client,1
org.restlet.dev:org.restlet.ext.odata,1
com.dianping.puma:puma-core,1
com.azure:azure-data-schemaregistry,1
com.fnproject.fn:runtime,1
org.exoplatform.gatein.portal:exo.portal.component.portal,1
com.sun.tools.btrace:btrace-client,2
org.primefaces.themes:bootstrap,2
ch.cyberduck:binding,1
ch.cyberduck:hubic,1
org.apache.servicemix.specs:org.apache.servicemix.specs.locator,1
cn.wizzer:mqtt-store,1
org.openhab.addons.bundles:org.openhab.binding.meteoalerte,1
org.openhab.addons.bundles:org.openhab.binding.pentair,1
org.glassfish.main.admin:nucleus-domain,1
org.glassfish.main.jdbc:jdbc-admin,1
org.glassfish.tests.cdi.cases.preDestroyScoping:lib,1
org.onebusaway:onebusaway-transit-data,1
org.apache.shenyu:shenyu-plugin-dubbo-common,1
org.apache.shenyu:shenyu-spring-boot-starter-plugin-resilience4j,1
org.apache.aries.jmx:org.apache.aries.jmx,2
com.consol.citrus:citrus-kafka,1
org.gephi:io-importer-plugin,1
top.tangyh.lamp:lamp-oauth-controller,1
com.facebook.presto:presto-parser,2
io.github.quickmsg:smqtt-metric-influxdb,1
org.axonframework.samples:axon-trader-query,1
org.axonframework:axon-core,1
org.webjars.bower:bootstrap-switch,1
io.atlasmap:atlas-model,1
org.activiti:activiti-expression-language,1
de.dfki.mary:marytts-lang-te,1
org.apache.syncope.core:syncope-core-workflow-api,1
org.apache.syncope.ext.oidcc4ui:syncope-ext-oidcc4ui-logic,1
fish.payara.server.internal.flashlight:flashlight-extra-jdk-packages,1
io.github.fastfilter:fastfilter,1
org.mayocat.platform:mayocat-platform-rest-api,1
org.neo4j:neo4j-lock,1
org.apache.servicecomb:swagger-invocation-springmvc,1
org.interledger:link-stateless-spsp-receiver,1
org.isisaddons.module.security:isis-module-security-dom,1
net.sf.xmldb-org:xmldb-api,1
eu.europa.ec.joinup.sd-dss:dss-pades,1
org.springframework.beans:org.springframework.beans,1
com.microsoft.azuretools:azuretools-core,1
com.dumptruckman.minecraft:buscript,1
com.google.gdata:gdata-core,1
io.github.ludovicianul:pretty-logger,1
com.ibm.fhir:fhir-persistence,1
com.ibm.fhir:fhir-term-graph,1
org.kamranzafar.commons:object-cloner,1
com.opengamma.strata:strata-measure,1
cn.dreampie:resty-cache,1
org.graphfoundation.ongdb:ongdb-graph-algo,1
org.rakam:rakam-mapper-geoip-ip2location,1
org.apache.nifi:nifi-slack-processors,1
com.navercorp.pinpoint:pinpoint-paho-mqtt-plugin,1
com.jitlogic.zorka:zorka-bsh-core,1
org.wso2.carbon.identity.user.api:org.wso2.carbon.identity.rest.api.user.session.v1,1
org.apache.tomee:tomee-myfaces,1
org.restlet.dev:org.restlet.ext.nio,1
org.jeasy:easy-batch-integration,1
org.openhab.addons.bundles:org.openhab.binding.plugwiseha,1
ddf.platform.util:platform-util,1
com.hurence.logisland:logisland-service-cassandra-client,1
org.apache.syncope:syncope-sra,1
fr.opensagres.xdocreport:fr.opensagres.xdocreport.openpdf.extension,1
io.netty:netty-buffer,65
io.springfox:springfox-swagger2,108
org.testfx:openjfx-monocle,7
com.amazonaws:aws-java-sdk-rds,3
org.hamcrest:hamcrest,114
software.amazon.awscdk:iam,1
org.joyqueue:joyqueue-token-uuid,1
org.fenixedu:bennu-spring,1
org.apache.commons:commons-email,44
org.apache.camel.quarkus:camel-quarkus-ftp,1
org.apache.camel.quarkus:camel-quarkus-guava-eventbus,1
org.apache.camel.quarkus:camel-quarkus-minio-deployment,1
org.apache.camel.quarkus:camel-quarkus-telegram-deployment,1
com.graphaware.neo4j:uuid,1
com.openpojo:openpojo,6
org.apache.camel:camel-js-dsl,1
org.slf4j:log4j-over-slf4j,85
org.apache.accumulo:accumulo-minicluster,8
org.apache.fluo:fluo-recipes-test,1
org.hibernate:hibernate-testing,5
org.jacoco:org.jacoco.agent,28
org.wildfly.security:wildfly-elytron-http-util,1
io.jaegertracing:jaeger-client,11
org.glassfish.grizzly:grizzly-http,7
io.vavr:vavr-test,2
com.mysema.querydsl:querydsl-jpa,4
com.alipay.sdk:alipay-sdk-java,11
com.google.cloud:spring-cloud-gcp-starter-config,1
jdbm:jdbm,2
com.googlecode.xmemcached:xmemcached,10
org.apache.skywalking:apm-toolkit-log4j-1.x,2
org.thymeleaf.extras:thymeleaf-extras-springsecurity5,4
graphframes:graphframes,3
com.spotify:dns,2
org.apache.servicemix.specs:org.apache.servicemix.specs.scripting-api-1.0,1
eu.chargetime.ocpp:v2_0,1
com.aphyr:riemann-java-client,2
org.apache.nifi:nifi-property-encryptor,1
sshtools:j2ssh-core,1
org.apache.hive:hive-metastore,17
org.seleniumhq.selenium:selenium-ie-driver,8
com.typesafe.akka:akka-remote_2.10,1
test.jetty-start-mojo-multi-module-single-war-it:module-api,1
com.badlogicgames.gdx:gdx-backend-headless,2
io.fundrequest:core,1
io.fundrequest:faq,1
org.neo4j.app:neo4j-server,2
org.apache.jclouds.api:atmos,1
org.wso2.carbon.mediation:org.wso2.carbon.mediation.startup,2
org.apache.commons:commons-rdf-simple,2
org.apache.jena:jena-fuseki-main,2
org.esa.snap:snap-tango,1
io.confluent:kafka-streams-protobuf-serde,1
com.navercorp.pinpoint:pinpoint-collector,1
org.apache.maven.resolver:maven-resolver-transport-http,10
io.gsonfire:gson-fire,8
com.alibaba.broker.example:user-service-api,1
io.opentracing.contrib:opentracing-concurrent,3
com.droidefense:axmlparser,1
org.hawkular.commons:hawkular-cors-jaxrs-filter,2
com.fujieid:jap-ids,1
org.jclouds.provider:azurequeue,1
org.apache.plc4x:plc4j-driver-s7,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.decompounding-model-spelling-de-igerman98,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.decompounding-model-splitter-de-kompVHic,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-pt-mm,1
com.hccake:ballcat-admin-core,1
dk.dma.commons:dma-commons-app,1
edu.emory.clir:clearnlp-general-en-pos,1
tw.edu.ntu.csie:libsvm,4
test:module-b,1
io.thorntail:topology-webapp,1
org.knowm.xchange:xchange-paribu,1
com.founder.fix.fixflow:fixflow-converter,1
io.opentelemetry:opentelemetry-api,3
com.code-disaster.steamworks4j:steamworks4j-server,1
com.yiqiniu.easytrans.demos:interfacecall-order-service,1
org.vaadin.addons:dcharts-widget,1
com.baeldung.quarkus:hello-sender-undetected,1
com.baeldung:osgi-intro-mapquest,1
com.datastax.spark:spark-cassandra-connector-java_2.11,1
org.spf4j:spf4j-aspects,2
io.streamthoughts:kafka-connect-filepulse-commons-fs,1
org.kaazing:gateway.transport,1
com.ibm.async:asyncutil,2
org.eclipse.microprofile.reactive-streams-operators:microprofile-reactive-streams-operators-tck,2
org.tuxdevelop:spring-batch-lightmin-server-cluster-infinispan,1
com.google.api:gax-httpjson,3
com.google.endpoints:endpoints-framework,1
org.sonarsource.python:python-frontend,1
org.springframework.cloud:spring-cloud-function-compiler,1
org.openjdk.jmc:flightrecorder.serializers,1
org.apache.camel:camel-rmi,1
org.apache.rat:apache-rat-plugin,1
com.github.bohnman:squiggly-filter-jackson,1
io.opentracing.contrib:opentracing-kafka-client,5
net.sourceforge.owlapi:owlapi-api,3
net.sourceforge.owlapi:owlapi-util,1
io.hetu.core:presto-memory,1
io.prestosql.hive:hive-apache-jdbc,1
org.apache.carbondata:carbondata-common,1
org.apache.zookeeper:zookeeper-jute,7
org.pacesys.openstack4j.connectors:openstack4j-resteasy,1
org.glassfish.grizzly:tls-sni,4
org.noear:solon.view.beetl,1
org.codehaus.groovy:groovynio,1
io.quarkus:quarkus-elytron-security-common,1
io.quarkus:quarkus-hibernate-orm-deployment,1
io.quarkus:quarkus-redis-client,1
org.acme:quarkus-quickstart-multimodule-level1,1
org.flywaydb:flyway-mysql,1
org.jetbrains.kotlinx:kotlinx-serialization-json,1
org.wso2.carbon.consent.mgt:org.wso2.carbon.api.server.consent.mgt,1
org.wso2.carbon.identity.user.api:org.wso2.carbon.identity.api.user.application.common,1
org.jenkins-ci.plugins:mstestrunner,1
tech.tablesaw:tablesaw-jsplot,2
org.zeroturnaround:jr-sdk,1
io.nayuki:qrcodegen,1
com.thecoderscorner.tcmenu:embedCONTROLCore,1
se.jiderhamn:classloader-leak-test-framework,2
com.github.psi-probe:psi-probe-tomcat9,1
com.squareup.okhttp3:mockwebserver3,1
org.dkpro.statistics:dkpro-statistics-agreement,1
com.bstek.bdf3:bdf3-cola,1
org.dromara:hmily-repository-database-postgresql,1
org.dromara:hmily-serializer-protobuf,1
org.asqatasun:asqatasun-rules-rgaa3.0,1
org.wildfly.swarm:container,1
org.wildfly.swarm:datasources-runtime,1
org.wildfly.swarm:swagger-webapp,1
org.spiderflow:spider-flow-redis,1
org.apache.kerby:kerb-client-api-all,2
org.wso2.carbon.appmgt:org.wso2.carbon.appmgt.services.api.feature,1
org.opencastproject:opencast-security-cas-client-wrapper,1
io.pravega:pravega-client,1
com.webank.wedatasphere.dss:dss-appconn-manager-client,1
org.apache.tomee:openejb-core,2
org.apache.maven:maven-slf4j-provider,1
org.sonatype.spice:plexus-webdav,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-coerce-impl,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-store-scu,1
org.dcm4che:dcm4che-audit,1
org.sonatype.nexus.testsuite:nexus-docker-testsupport,1
org.sonatype.nexus:nexus-validation,1
org.sonatype.ossindex:ossindex-service-client,2
org.eclipse.platform:org.eclipse.equinox.log.stream,1
org.restlet.dev:org.restlet.ext.html,1
com.atlassian.plugin:atlassian-spring-scanner-annotation,1
com.zheng:zheng-pay-rpc-api,1
org.apache.karaf.shell:org.apache.karaf.shell.ssh,1
test:transitive,1
io.apicurio:apicurio-registry-utils-kafka,2
io.reactivex.rxjava2:rxkotlin,1
com.github.mpusher:mpush-client,1
ddf.security.certificate:security-ocsp-checker,1
ddf.test.itests:test-itests-dependencies-app,1
org.glassfish.main.ejb:gf-ejb-connector,1
net.sf.gilead:gilead-core,1
org.springframework.boot:spring-boot-loader-tools,4
org.apache.guacamole:guacamole-auth-sso-saml,1
org.apache.stratos:org.apache.stratos.cep300.extension,1
org.jboss.aerogear.unifiedpush:unifiedpush-model-jpa,1
com.tencent.tars:tars-client,1
org.apache.aries.spifly:org.apache.aries.spifly.static.tool,1
org.talend.esb.examples.rent-a-car:crmservice-common,1
com.cerner.bunsen:bunsen-avro-stu3,1
io.smallrye.reactive:reactive-streams-junit5-tck,1
edu.mit:openblocks,1
com.consol.citrus:citrus-vertx,1
net.sf.okapi.steps:okapi-step-common,1
org.webjars:jasny-bootstrap,1
org.jivesoftware:org.jivesoftware.smack,1
de.mossgrabers:nativefilechooser,1
io.syndesis.connector:connector-support-catalog,1
io.syndesis.integration:integration-runtime-springboot,1
io.syndesis.server:server-metrics-jsondb,1
org.springframework.cloud:spring-cloud-gcp-storage,1
org.orienteer:orienteer-core,1
org.testingisdocumenting.webtau:webtau-cli-testing,1
org.testingisdocumenting.webtau:webtau-junit5-examples,1
org.kitesdk:kite-data-s3,1
org.apache.directory.shared:shared-ldap-schema,1
com.sun.grizzly:grizzly-lzma,1
org.terrier:terrier-rest-server,1
org.apache.servicecomb:swagger-generator-jaxrs,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-hadoop-properties-v1,1
com.thinkbiganalytics.kylo.integrations:kylo-spark-validate-cleanse-spark-v2,1
io.apicurio:apicurio-registry-tenant-manager-client,1
org.isisaddons.module.excel:isis-module-excel-dom,1
